ID	Entrez_Gene_ID	SeqId	SomaId	Target_Name	Target_Full_Name	UniProt_ID	Type	Organism	Entrez_Gene_Name	Ensembl_Gene_ID	HGNC_ID	feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	TSS	gene_start	gene_end	strand	name	symbol	feature_interval_length	attributes	gene_protein_coding	multi_mappers	manual_curation	database
15667-39_Entrez-ID_652	652	15667-39	SL003996	BMP-4	Bone morphogenetic protein 4	P12644	Protein	Human	BMP4	ENSG00000125378	HGNC:1071	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	14	NC_000014.8	54423609	54416454	54423609	-	bone morphogenetic protein 4	BMP4	7155		yes	no	no	NCBI
10430-31_Entrez-ID_6520	6520	10430-31	SL025780	4F2:CD	4F2 cell-surface antigen heavy chain:Cytoplasmic domain	P08195	Protein	Human	SLC3A2	ENSG00000168003	HGNC:11026	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	11	NC_000011.9	62623581	62623581	62656332	+	solute carrier family 3 member 2	SLC3A2	32751		yes	no	no	NCBI
7056-16_Entrez-ID_6520	6520	7056-16	SL025779	4F2:ECD	4F2 cell-surface antigen heavy chain:Extracellular domain	P08195	Protein	Human	SLC3A2	ENSG00000168003	HGNC:11026	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	11	NC_000011.9	62623581	62623581	62656332	+	solute carrier family 3 member 2	SLC3A2	32751		yes	no	no	NCBI
13624-17_Entrez-ID_65220	65220	13624-17	SL020213	NADK	NAD kinase	O95544	Protein	Human	NADK	ENSG00000008130	HGNC:29831	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	1	NC_000001.10	1711470	1682671	1711470	-	NAD kinase	NADK	28799		yes	no	no	NCBI
12546-1_Entrez-ID_6525	6525	12546-1	SL014839	SMTN	Smoothelin	P53814	Protein	Human	SMTN	ENSG00000183963	HGNC:11126	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	22	NC_000022.10	31460104	31460104	31500610	+	smoothelin	SMTN	40506		yes	no	no	NCBI
23258-56_Entrez-ID_65260	65260	23258-56	SL023396	COA7	Cytochrome c oxidase assembly factor 7	Q96BR5	Protein	Human	COA7	ENSG00000162377	HGNC:25716	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	1	NC_000001.10	53164019	53150121	53164019	-	cytochrome c oxidase assembly factor 7	COA7	13898		yes	no	no	NCBI
21110-5_Entrez-ID_65264	65264	21110-5	SL022283	UBE2Z	Ubiquitin-conjugating enzyme E2 Z	Q9H832	Protein	Human	UBE2Z	ENSG00000159202	HGNC:25847	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	17	NC_000017.10	46985769	46985769	47006418	+	ubiquitin conjugating enzyme E2 Z	UBE2Z	20649		yes	no	no	NCBI
5493-17_Entrez-ID_65267	65267	5493-17	SL010524	WNK3	Serine/threonine-protein kinase WNK3	Q9BYP7	Protein	Human	WNK3	NA	HGNC:14543	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	X	NC_000023.10	54384479	54219256	54384479	-	WNK lysine deficient protein kinase 3	WNK3	165223		yes	yes	no	NCBI
12826-5_Entrez-ID_6528	6528	12826-5	SL019966	SC5A5	Sodium/iodide cotransporter	Q92911	Protein	Human	SLC5A5	ENSG00000105641	HGNC:11040	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	17982754	17982754	18005983	+	solute carrier family 5 member 5	SLC5A5	23229		yes	no	no	NCBI
23385-18_Entrez-ID_652968	652968	23385-18	SL023439	CAST1	Cytosolic arginine sensor for mTORC1 subunit 1	Q8WTX7	Protein	Human	CASTOR1	ENSG00000239282	HGNC:34423	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	22	NC_000022.10	30685494	30681106	30685494	-	cytosolic arginine sensor for mTORC1 subunit 1	CASTOR1	4388		yes	no	no	NCBI
21883-17_Entrez-ID_653	653	21883-17	SL003992	BMP-5	Bone morphogenetic protein 5	P22003	Protein	Human	BMP5	ENSG00000112175	HGNC:1072	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	6	NC_000006.11	55740388	55618451	55740388	-	bone morphogenetic protein 5	BMP5	121937		yes	no	no	NCBI
17766-5_Entrez-ID_653361	653361	17766-5	SL004552	NCF-1	Neutrophil cytosol factor 1	P14598	Protein	Human	NCF1	ENSG00000158517	HGNC:7660	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	7	NC_000007.13	74188358	74188358	74203659	+	neutrophil cytosolic factor 1	NCF1	15301		yes	yes	no	NCBI
11653-69_Entrez-ID_6536	6536	11653-69	SL019569	SC6A9	Sodium- and chloride-dependent glycine transporter 1	P48067	Protein	Human	SLC6A9	ENSG00000196517	HGNC:11056	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	1	NC_000001.10	44497134	44462155	44497134	-	solute carrier family 6 member 9	SLC6A9	34979		yes	no	no	NCBI
24928-20_Entrez-ID_653784	653784	24928-20	SL023664	MZT2A	Mitotic-spindle organizing protein 2A	Q6P582	Protein	Human	MZT2A	ENSG00000173272	HGNC:33187	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	2	NC_000002.11	132249970	132241533	132249970	-	mitotic spindle organizing protein 2A	MZT2A	8437		yes	no	no	NCBI
8219-14_Entrez-ID_653808	653808	8219-14	SL012373	ZG16	Zymogen granule membrane protein 16	O60844	Protein	Human	ZG16	ENSG00000174992	HGNC:30961	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	16	NC_000016.9	29789577	29789577	29794294	+	zymogen granule protein 16	ZG16	4717		yes	no	no	NCBI
8459-10_Entrez-ID_654	654	8459-10	SL003993	BMP-6	Bone morphogenetic protein 6	P22004	Protein	Human	BMP6	ENSG00000153162	HGNC:1073	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	6	NC_000006.11	7726332	7726332	7881961	+	bone morphogenetic protein 6	BMP6	155629		yes	no	no	NCBI
3736-60_Entrez-ID_654	654	3736-60	SL003993	BMP-6	Bone morphogenetic protein 6	P22004	Protein	Human	BMP6	ENSG00000153162	HGNC:1073	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	6	NC_000006.11	7726332	7726332	7881961	+	bone morphogenetic protein 6	BMP6	155629		yes	no	no	NCBI
20434-23_Entrez-ID_654790	654790	20434-23	SL022156	PC4L1	Purkinje cell protein 4-like protein 1	A6NKN8	Protein	Human	PCP4L1	ENSG00000248485	HGNC:20448	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	1	NC_000001.10	161228535	161228535	161255240	+	Purkinje cell protein 4 like 1	PCP4L1	26705		yes	no	no	NCBI
2972-57_Entrez-ID_655	655	2972-57	SL004078	BMP-7	Bone morphogenetic protein 7	P18075	Protein	Human	BMP7	ENSG00000101144	HGNC:1074	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	20	NC_000020.10	55841697	55743809	55841697	-	bone morphogenetic protein 7	BMP7	97888		yes	no	no	NCBI
15668-19_Entrez-ID_656	656	15668-19	SL004079	BMP-8	Bone morphogenetic protein 8B	P34820	Protein	Human	BMP8B	ENSG00000116985	HGNC:1075	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	1	NC_000001.10	40254537	40222854	40254537	-	bone morphogenetic protein 8b	BMP8B	31683		yes	no	no	NCBI
13430-50_Entrez-ID_6563	6563	13430-50	SL010851	UT1	Urea transporter 1	Q13336	Protein	Human	SLC14A1	ENSG00000141469	HGNC:10918	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	18	NC_000018.9	43304146	43304146	43332485	+	solute carrier family 14 member 1 (Kidd blood group)	SLC14A1	28339		yes	no	no	NCBI
4859-6_Entrez-ID_657	657	4859-6	SL004080	BMPR1A	Bone morphogenetic protein receptor type-1A	P36894	Protein	Human	BMPR1A	ENSG00000107779	HGNC:1076	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	10	NC_000010.10	88516376	88516376	88687726	+	bone morphogenetic protein receptor type 1A	BMPR1A	171350		yes	no	no	NCBI
22818-4_Entrez-ID_6576	6576	22818-4	SL022768	TXTP	Tricarboxylate transport protein, mitochondrial	P53007	Protein	Human	SLC25A1	ENSG00000100075	HGNC:10979	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	22	NC_000022.10	19166249	19163094	19166249	-	solute carrier family 25 member 1	SLC25A1	3155		yes	yes	no	NCBI
10550-37_Entrez-ID_658	658	10550-37	SL004132	BMP RIB	Bone morphogenetic protein receptor type-1B	O00238	Protein	Human	BMPR1B	ENSG00000138696	HGNC:1077	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	4	NC_000004.11	95679106	95679106	96079601	+	bone morphogenetic protein receptor type 1B	BMPR1B	400495		yes	no	no	NCBI
15634-139_Entrez-ID_6585	6585	15634-139	SL012379	SLIT1	Slit homolog 1 protein	O75093	Protein	Human	SLIT1	ENSG00000187122	HGNC:11085	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	10	NC_000010.10	98945716	98757795	98945716	-	slit guidance ligand 1	SLIT1	187921		yes	no	no	NCBI
18931-40_Entrez-ID_6586	6586	18931-40	SL011409	SLIT3	Slit homolog 3 protein	O75094	Protein	Human	SLIT3	ENSG00000184347	HGNC:11087	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	5	NC_000005.9	168728143	168088745	168728143	-	slit guidance ligand 3	SLIT3	639398		yes	no	no	NCBI
4862-63_Entrez-ID_659	659	4862-63	SL004133	BMP RII	Bone morphogenetic protein receptor type-2	Q13873	Protein	Human	BMPR2	ENSG00000204217	HGNC:1078	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	2	NC_000002.11	203241050	203241050	203432472	+	bone morphogenetic protein receptor type 2	BMPR2	191422		yes	no	no	NCBI
4413-3_Entrez-ID_6590	6590	4413-3	SL001888	SLPI	Antileukoproteinase	P03973	Protein	Human	SLPI	ENSG00000124107	HGNC:11092	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	20	NC_000020.10	43883205	43880880	43883205	-	secretory leukocyte peptidase inhibitor	SLPI	2325		yes	no	no	NCBI
10014-31_Entrez-ID_6591	6591	10014-31	SL007803	SLUG	Zinc finger protein SNAI2	O43623	Protein	Human	SNAI2	ENSG00000019549	HGNC:11094	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	8	NC_000008.10	49833988	49830157	49833988	-	snail family transcriptional repressor 2	SNAI2	3831		yes	no	no	NCBI
23392-41_Entrez-ID_65977	65977	23392-41	SL020275	PKHA3	Pleckstrin homology domain-containing family A member 3	Q9HB20	Protein	Human	PLEKHA3	ENSG00000116095	HGNC:14338	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	2	NC_000002.11	179345184	179345184	179381190	+	pleckstrin homology domain containing A3	PLEKHA3	36006		yes	no	no	NCBI
25086-83_Entrez-ID_65983	65983	25086-83	SL023408	GRM2B	GRAM domain-containing protein 2B	Q96HH9	Protein	Human	GRAMD2B	ENSG00000155324	HGNC:24911	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	5	NC_000005.9	125695812	125695812	125830056	+	GRAM domain containing 2B	GRAMD2B	134244		yes	no	no	NCBI
21515-61_Entrez-ID_65985	65985	21515-61	SL022495	AACS	Acetoacetyl-CoA synthetase	Q86V21	Protein	Human	AACS	ENSG00000081760	HGNC:21298	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	12	NC_000012.11	125549981	125549981	125627862	+	acetoacetyl-CoA synthetase	AACS	77881		yes	no	no	NCBI
25075-2_Entrez-ID_65986	65986	25075-2	SL023758	ZBT10	Zinc finger and BTB domain-containing protein 10	Q96DT7	Protein	Human	ZBTB10	ENSG00000205189	HGNC:30953	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	8	NC_000008.10	81397828	81397828	81438500	+	zinc finger and BTB domain containing 10	ZBTB10	40672		yes	no	no	NCBI
9359-9_Entrez-ID_65989	65989	9359-9	SL008677	EGFL9	Protein delta homolog 2	Q6UY11	Protein	Human	DLK2	ENSG00000171462	HGNC:21113	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	6	NC_000006.11	43424370	43418090	43424370	-	delta like non-canonical Notch ligand 2	DLK2	6280		yes	no	no	NCBI
11180-17_Entrez-ID_6599	6599	11180-17	SL019318	SMRC1	SWI/SNF complex subunit SMARCC1	Q92922	Protein	Human	SMARCC1	ENSG00000173473	HGNC:11104	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	3	NC_000003.11	47823383	47626759	47823383	-	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	SMARCC1	196624		yes	no	no	NCBI
7148-42_Entrez-ID_65990	65990	7148-42	SL018110	F173A	Protein FAM173A	Q9BQD7	Protein	Human	ANTKMT	ENSG00000103254	HGNC:14152	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	16	NC_000016.9	771146	771146	772590	+	adenine nucleotide translocase lysine methyltransferase	ANTKMT	1444		yes	no	no	NCBI
23559-10_Entrez-ID_65992	65992	23559-10	SL012775	DDRGK	DDRGK domain-containing protein 1	Q96HY6	Protein	Human	DDRGK1	ENSG00000198171	HGNC:16110	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	20	NC_000020.10	3185328	3170996	3185328	-	DDRGK domain containing 1	DDRGK1	14332		yes	no	no	NCBI
3414-40_Entrez-ID_660	660	3414-40	SL006374	BMX	Cytoplasmic tyrosine-protein kinase BMX	P51813	Protein	Human	BMX	ENSG00000102010	HGNC:1079	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	X	NC_000023.10	15518930	15518930	15574642	+	BMX non-receptor tyrosine kinase	BMX	55712		yes	no	no	NCBI
10583-1_Entrez-ID_66000	66000	10583-1	SL018282	TM108	Transmembrane protein 108	Q6UXF1	Protein	Human	TMEM108	ENSG00000144868	HGNC:28451	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	3	NC_000003.11	132757235	132757235	133116619	+	transmembrane protein 108	TMEM108	359384		yes	no	no	NCBI
25898-4_Entrez-ID_66005	66005	25898-4	SL012813	CHID1	Chitinase domain-containing protein 1	Q9BWS9	Protein	Human	CHID1	ENSG00000177830	HGNC:28474	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	11	NC_000011.9	914845	867859	914845	-	chitinase domain containing 1	CHID1	46986		yes	no	no	NCBI
10818-36_Entrez-ID_6609	6609	10818-36	SL008921	ASM	Sphingomyelin phosphodiesterase	P17405	Protein	Human	SMPD1	ENSG00000166311	HGNC:11120	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	11	NC_000011.9	6411704	6411704	6416226	+	sphingomyelin phosphodiesterase 1	SMPD1	4522		yes	no	no	NCBI
18179-56_Entrez-ID_6611	6611	18179-56	SL011200	SPSY	Spermine synthase	P52788	Protein	Human	SMS	ENSG00000102172	HGNC:11123	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	X	NC_000023.10	21958827	21958827	22012955	+	spermine synthase	SMS	54128		yes	no	no	NCBI
9169-14_Entrez-ID_6612	6612	9169-14	SL018938	SUMO3	Small ubiquitin-related modifier 3	P55854	Protein	Human	SUMO3	ENSG00000184900	HGNC:11124	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	21	NC_000021.8	46237977	46225532	46237977	-	small ubiquitin like modifier 3	SUMO3	12445		yes	no	no	NCBI
14623-26_Entrez-ID_6612	6612	14623-26	SL018938	SUMO3	Small ubiquitin-related modifier 3	P55854	Protein	Human	SUMO3	ENSG00000184900	HGNC:11124	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	21	NC_000021.8	46237977	46225532	46237977	-	small ubiquitin like modifier 3	SUMO3	12445		yes	no	no	NCBI
19555-1_Entrez-ID_6613	6613	19555-1	SL013060	SUMO2	Small ubiquitin-related modifier 2	P61956	Protein	Human	SUMO2	ENSG00000188612	HGNC:11125	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	17	NC_000017.10	73179054	73161681	73179054	-	small ubiquitin like modifier 2	SUMO2	17373		yes	no	no	NCBI
4464-10_Entrez-ID_6614	6614	4464-10	SL001753	Sialoadhesin	Sialoadhesin	Q9BZZ2	Protein	Human	SIGLEC1	ENSG00000088827	HGNC:11127	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	20	NC_000020.10	3693247	3667617	3693247	-	sialic acid binding Ig like lectin 1	SIGLEC1	25630		yes	no	no	NCBI
13105-7_Entrez-ID_6616	6616	13105-7	SL007311	SNP25	Synaptosomal-associated protein 25	P60880	Protein	Human	SNAP25	ENSG00000132639	HGNC:11132	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	20	NC_000020.10	10199478	10199478	10288066	+	synaptosome associated protein 25	SNAP25	88588		yes	no	no	NCBI
8458-111_Entrez-ID_6622	6622	8458-111	SL005266	a-Synuclein	Alpha-synuclein	P37840	Protein	Human	SNCA	ENSG00000145335	HGNC:11138	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	4	NC_000004.11	90759455	90645250	90759455	-	synuclein alpha	SNCA	114205		yes	no	no	NCBI
8458-16_Entrez-ID_6622	6622	8458-16	SL005266	a-Synuclein	Alpha-synuclein	P37840	Protein	Human	SNCA	ENSG00000145335	HGNC:11138	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	4	NC_000004.11	90759455	90645250	90759455	-	synuclein alpha	SNCA	114205		yes	no	no	NCBI
19630-2_Entrez-ID_6623	6623	19630-2	SL005267	g-Synuclein	Gamma-synuclein	O76070	Protein	Human	SNCG	ENSG00000173267	HGNC:11141	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	10	NC_000010.10	88715516	88715516	88723015	+	synuclein gamma	SNCG	7499		yes	no	no	NCBI
24226-30_Entrez-ID_6624	6624	24226-30	SL004994	Fascin	Fascin	Q16658	Protein	Human	FSCN1	ENSG00000075618	HGNC:11148	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	7	NC_000007.13	5632447	5632447	5646286	+	fascin actin-bundling protein 1	FSCN1	13839		yes	no	no	NCBI
12678-66_Entrez-ID_6626	6626	12678-66	SL013011	SNRPA	U1 small nuclear ribonucleoprotein A	P09012	Protein	Human	SNRPA	ENSG00000077312	HGNC:11151	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	41257108	41257108	41271294	+	small nuclear ribonucleoprotein polypeptide A	SNRPA	14186		yes	no	no	NCBI
21321-2_Entrez-ID_6627	6627	21321-2	SL015511	RU2A	U2 small nuclear ribonucleoprotein A′	P09661	Protein	Human	SNRPA1	ENSG00000131876	HGNC:11152	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	15	NC_000015.9	101835453	101821715	101835453	-	small nuclear ribonucleoprotein polypeptide A'	SNRPA1	13738		yes	no	no	NCBI
17364-8_Entrez-ID_6629	6629	17364-8	SL020890	RU2B	U2 small nuclear ribonucleoprotein B''	P08579	Protein	Human	SNRPB2	ENSG00000125870	HGNC:11155	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	20	NC_000020.10	16710671	16710671	16723209	+	small nuclear ribonucleoprotein polypeptide B2	SNRPB2	12538		yes	no	no	NCBI
20918-28_Entrez-ID_6631	6631	20918-28	SL022234	RU1C	U1 small nuclear ribonucleoprotein C	P09234	Protein	Human	SNRPC	ENSG00000124562	HGNC:11157	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	6	NC_000006.11	34725282	34725282	34741634	+	small nuclear ribonucleoprotein polypeptide C	SNRPC	16352		yes	no	no	NCBI
17823-40_Entrez-ID_6633	6633	17823-40	SL013062	SMD2	Small nuclear ribonucleoprotein Sm D2	P62316	Protein	Human	SNRPD2	ENSG00000125743	HGNC:11159	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	19	NC_000019.9	46195574	46190712	46195574	-	small nuclear ribonucleoprotein D2 polypeptide	SNRPD2	4862		yes	no	no	NCBI
17774-38_Entrez-ID_6634	6634	17774-38	SL013063	SMD3	Small nuclear ribonucleoprotein Sm D3	P62318	Protein	Human	SNRPD3	ENSG00000100028	HGNC:11160	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	22	NC_000022.10	24951618	24951618	24970939	+	small nuclear ribonucleoprotein D3 polypeptide	SNRPD3	19321		yes	no	no	NCBI
21260-74_Entrez-ID_6635	6635	21260-74	SL014867	RUXE	Small nuclear ribonucleoprotein E	P62304	Protein	Human	SNRPE	ENSG00000182004	HGNC:11161	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	1	NC_000001.10	203830727	203830727	203840280	+	small nuclear ribonucleoprotein polypeptide E	SNRPE	9553		yes	no	no	NCBI
5494-52_Entrez-ID_6636	6636	5494-52	SL009790	RUXF	Small nuclear ribonucleoprotein F	P62306	Protein	Human	SNRPF	ENSG00000139343	HGNC:11162	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	12	NC_000012.11	96252730	96252730	96259918	+	small nuclear ribonucleoprotein polypeptide F	SNRPF	7188		yes	no	no	NCBI
19276-124_Entrez-ID_6637	6637	19276-124	SL013061	RUXG	Small nuclear ribonucleoprotein G	P62308	Protein	Human	SNRPG	ENSG00000143977	HGNC:11163	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	2	NC_000002.11	70520872	70508494	70520872	-	small nuclear ribonucleoprotein polypeptide G	SNRPG	12378		yes	no	no	NCBI
7045-4_Entrez-ID_664	664	7045-4	SL007383	BNIP3	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3	Q12983	Protein	Human	BNIP3	ENSG00000176171	HGNC:1084	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	10	NC_000010.10	133795427	133781188	133795427	-	BCL2 interacting protein 3	BNIP3	14239		yes	no	no	NCBI
22946-55_Entrez-ID_6640	6640	22946-55	SL004593	Alpha-1-syntrophin	Alpha-1-syntrophin	Q13424	Protein	Human	SNTA1	ENSG00000101400	HGNC:11167	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	20	NC_000020.10	32031569	31995763	32031569	-	syntrophin alpha 1	SNTA1	35806		yes	no	no	NCBI
19274-80_Entrez-ID_6640	6640	19274-80	SL004593	Alpha-1-syntrophin	Alpha-1-syntrophin	Q13424	Protein	Human	SNTA1	ENSG00000101400	HGNC:11167	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	20	NC_000020.10	32031569	31995763	32031569	-	syntrophin alpha 1	SNTA1	35806		yes	no	no	NCBI
9078-207_Entrez-ID_6641	6641	9078-207	SL011219	SNTB1	Beta-1-syntrophin	Q13884	Protein	Human	SNTB1	ENSG00000172164	HGNC:11168	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	8	NC_000008.10	121824286	121547996	121824286	-	syntrophin beta 1	SNTB1	276290		yes	no	no	NCBI
8807-13_Entrez-ID_6642	6642	8807-13	SL014932	SNX1	Sorting nexin-1	Q13596	Protein	Human	SNX1	ENSG00000028528	HGNC:11172	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	15	NC_000015.9	64388181	64388181	64436430	+	sorting nexin 1	SNX1	48249		yes	no	no	NCBI
6955-68_Entrez-ID_6642	6642	6955-68	SL014932	SNX1	Sorting nexin-1	Q13596	Protein	Human	SNX1	ENSG00000028528	HGNC:11172	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	15	NC_000015.9	64388181	64388181	64436430	+	sorting nexin 1	SNX1	48249		yes	no	no	NCBI
2794-60_Entrez-ID_6647	6647	2794-60	SL000581	SOD	Superoxide dismutase [Cu-Zn]	P00441	Protein	Human	SOD1	ENSG00000142168	HGNC:11179	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	21	NC_000021.8	33032006	33032006	33041244	+	superoxide dismutase 1	SOD1	9238		yes	no	no	NCBI
5008-51_Entrez-ID_6648	6648	5008-51	SL001815	Mn SOD	Superoxide dismutase [Mn], mitochondrial	P04179	Protein	Human	SOD2	ENSG00000112096	HGNC:11180	gene	protein_coding	GCF_000001405.25	Primary Assembly	chromosome	6	NC_000006.11	160183313	160090101	160183313	-	superoxide dismutase 2	SOD2	93212		yes	no	no	NCBI
